work_id	lemma	count	resolution	joined_key
tlg0003.tlg001	Κίμων	6	corpus-only	Κίμων
tlg0003.tlg001	Ἀλέξανδρος	6	corpus-only	Ἀλέξανδρος
tlg0003.tlg001	Κύπρος	6	corpus-only	Κύπρος
tlg0003.tlg001	Βυζάντιος	6	corpus-only	Βυζάντιος
tlg0003.tlg001	Ἰθώμη	6	corpus-only	Ἰθώμη
tlg0003.tlg001	Ξάνθιππος	6	corpus-only	Ξάνθιππος
tlg0003.tlg001	Ἐλευσίς	6	corpus-only	Ἐλευσίς
tlg0003.tlg001	Μιλήσιος	6	corpus-only	Μιλήσιος
tlg0003.tlg001	Κεφαλληνία	6	corpus-only	Κεφαλληνία
tlg0003.tlg001	Πελλήνη	6	corpus-only	Πελλήνη
tlg0003.tlg001	Κρήτη	6	corpus-only	Κρήτη
tlg0003.tlg001	Ἀχαρναί	6	corpus-only	Ἀχαρναί
tlg0003.tlg001	Ὀδρύσης	6	corpus-only	Ὀδρύσης
tlg0003.tlg001	Τιμοκράτης	6	corpus-only	Τιμοκράτης
tlg0003.tlg001	Ἀμφιλοχικός	6	corpus-only	Ἀμφιλοχικός
tlg0003.tlg001	Στράτιος	6	corpus-only	Στράτιος
tlg0003.tlg001	Λυγκησταί	6	corpus-only	Λυγκησταί
tlg0003.tlg001	Ἠδῶνες	6	corpus-only	Ἠδῶνες
tlg0003.tlg001	Ἡράκλεια	6	corpus-only	Ἡράκλεια
tlg0003.tlg001	Ἀθήναζε	6	corpus-only	Ἀθήναζε
tlg0003.tlg001	Ἄνδριος	6	corpus-only	Ἄνδριος
tlg0003.tlg001	Ἀρριβαῖος	6	corpus-only	Ἀρριβαῖος
tlg0003.tlg001	Ἀρραβαῖος	6	corpus-only	Ἀρραβαῖος
tlg0003.tlg001	Ἄκανθος	6	corpus-only	Ἄκανθος
tlg0003.tlg001	Ἀμφιπολίτης	6	corpus-only	Ἀμφιπολίτης
tlg0003.tlg001	Ἰσχαγόρας	6	corpus-only	Ἰσχαγόρας
tlg0003.tlg001	Ἀρκαδία	5	corpus-only	Ἀρκαδία
tlg0003.tlg001	Ὀζόλαι	5	corpus-only	Ὀζόλαι
tlg0003.tlg001	Ἰλλυριοί	5	corpus-only	Ἰλλυριοί
tlg0003.tlg001	Ἀμπρακικός	5	corpus-only	Ἀμπρακικός
tlg0003.tlg001	Λευκίμμη	5	corpus-only	Λευκίμμη
tlg0003.tlg001	πάρειμι1	5	corpus-only	πάρειμι1
tlg0003.tlg001	ποτείδαια	5	corpus-only	ποτείδαια
tlg0003.tlg001	Θάσιος	5	corpus-only	Θάσιος
tlg0003.tlg001	Τάναγρα	5	corpus-only	Τάναγρα
tlg0003.tlg001	Χαιρώνεια	5	corpus-only	Χαιρώνεια
tlg0003.tlg001	Θεαγένης	5	corpus-only	Θεαγένης
tlg0003.tlg001	Ἀργίλιος	5	corpus-only	Ἀργίλιος
tlg0003.tlg001	Μῆλος	5	corpus-only	Μῆλος
tlg0003.tlg001	αὐθημερόν	5	corpus-only	αὐθημερόν
tlg0003.tlg001	Τέλλις	5	corpus-only	Τέλλις
tlg0003.tlg001	Ἦλις	5	corpus-only	Ἦλις
tlg0003.tlg001	Τηρεύς	5	corpus-only	Τηρεύς
tlg0003.tlg001	Σιτάλκας	5	corpus-only	Σιτάλκας
tlg0003.tlg001	Κράνιος	5	corpus-only	Κράνιος
tlg0003.tlg001	Ἀριστώνυμος	5	corpus-only	Ἀριστώνυμος
tlg0003.tlg001	Ἀμφιλοχίη	5	corpus-only	Ἀμφιλοχίη
tlg0003.tlg001	Σπάρτωλος	5	corpus-only	Σπάρτωλος
tlg0003.tlg001	Ἀμπρακία	5	corpus-only	Ἀμπρακία
tlg0003.tlg001	Ἀχαία	5	corpus-only	Ἀχαία
tlg0003.tlg001	Σεύθης	5	corpus-only	Σεύθης
tlg0003.tlg001	Ἀχελῷος	5	corpus-only	Ἀχελῷος
tlg0003.tlg001	Σάλαιθος	5	corpus-only	Σάλαιθος
tlg0003.tlg001	Κολοφώνιος	5	corpus-only	Κολοφώνιος
tlg0003.tlg001	Μινῴα	5	corpus-only	Μινῴα
tlg0003.tlg001	Πειθίας	5	corpus-only	Πειθίας
tlg0003.tlg001	Σικελός	5	corpus-only	Σικελός
tlg0003.tlg001	Αἰτωλία	5	corpus-only	Αἰτωλία
tlg0003.tlg001	Σοφοκλῆς	5	corpus-only	Σοφοκλῆς
tlg0003.tlg001	Ἐπιτάδας	5	corpus-only	Ἐπιτάδας
tlg0003.tlg001	Κύθηρα	5	corpus-only	Κύθηρα
tlg0003.tlg001	Κύθηρος	5	corpus-only	Κύθηρος
tlg0003.tlg001	Φιλοχαρίδας	5	corpus-only	Φιλοχαρίδας
tlg0003.tlg001	Εὐρυσθεύς	4	corpus-only	Εὐρυσθεύς
tlg0003.tlg001	Ῥηνεία	4	corpus-only	Ῥηνεία
tlg0003.tlg001	Δωρικός	4	corpus-only	Δωρικός
tlg0003.tlg001	Χειμέριον	4	corpus-only	Χειμέριον
tlg0003.tlg001	Ζακύνθιος	4	corpus-only	Ζακύνθιος
tlg0003.tlg001	συμπίπτω	4	corpus-only	συμπίπτω
tlg0003.tlg001	Ἀνακτόριον	4	corpus-only	Ἀνακτόριον
tlg0003.tlg001	Ἀριστείδης	4	corpus-only	Ἀριστείδης
tlg0003.tlg001	Καρύστιος	4	corpus-only	Καρύστιος
tlg0003.tlg001	μεσόγεια	4	corpus-only	μεσόγεια
tlg0003.tlg001	Αἰγύπτιος	4	corpus-only	Αἰγύπτιος
tlg0003.tlg001	Γερανεία	4	corpus-only	Γερανεία
tlg0003.tlg001	Κορώνεια	4	corpus-only	Κορώνεια
tlg0003.tlg001	Τροιζήν	4	corpus-only	Τροιζήν
tlg0003.tlg001	Λῆμνος	4	corpus-only	Λῆμνος
tlg0003.tlg001	Καρία	4	corpus-only	Καρία
tlg0003.tlg001	Κύλων	4	corpus-only	Κύλων
tlg0003.tlg001	Βυζάντιον	4	corpus-only	Βυζάντιον
tlg0003.tlg001	Ἔφεσος	4	corpus-only	Ἔφεσος
tlg0003.tlg001	Ῥαμφίας	4	corpus-only	Ῥαμφίας
tlg0003.tlg001	Οἰνόη	4	corpus-only	Οἰνόη
tlg0003.tlg001	Ὠρωπός	4	corpus-only	Ὠρωπός
tlg0003.tlg001	Φειά	4	corpus-only	Φειά
tlg0003.tlg001	Κλείνιος	4	corpus-only	Κλείνιος
tlg0003.tlg001	Θυρέα	4	corpus-only	Θυρέα
tlg0003.tlg001	Ἀταλάντη	4	corpus-only	Ἀταλάντη
tlg0003.tlg001	Λυκόφρων	4	corpus-only	Λυκόφρων
tlg0003.tlg001	Ἀχαϊκός	4	corpus-only	Ἀχαϊκός
tlg0003.tlg001	Λευκαδία	4	corpus-only	Λευκαδία
tlg0003.tlg001	Ῥοδόπη	4	corpus-only	Ῥοδόπη
tlg0003.tlg001	Θερμοπύλαι	4	corpus-only	Θερμοπύλαι
tlg0003.tlg001	Μαλέα	4	corpus-only	Μαλέα
tlg0003.tlg001	Νότιον	4	corpus-only	Νότιον
tlg0003.tlg001	Διειτρέφης	4	corpus-only	Διειτρέφης
tlg0003.tlg001	Καμαριναῖος	4	corpus-only	Καμαριναῖος
tlg0003.tlg001	Προκλῆς	4	corpus-only	Προκλῆς
tlg0003.tlg001	Μηλιεύς	4	corpus-only	Μηλιεύς
tlg0003.tlg001	Ὀφιονεύς	4	corpus-only	Ὀφιονεύς
tlg0003.tlg001	Σαλύνθιος	4	corpus-only	Σαλύνθιος
tlg0003.tlg001	Ἰδομενή	4	corpus-only	Ἰδομενή
tlg0003.tlg001	σολψγεια	4	corpus-only	σολψγεια
tlg0003.tlg001	Ἄντανδρος	4	corpus-only	Ἄντανδρος
tlg0003.tlg001	Κυθήριος	4	corpus-only	Κυθήριος
tlg0003.tlg001	Λάμαχος	4	corpus-only	Λάμαχος
tlg0003.tlg001	Ὀρχομένιος	4	corpus-only	Ὀρχομένιος
tlg0003.tlg001	Λύγκος	4	corpus-only	Λύγκος
tlg0003.tlg001	Ἀκάνθιος	4	corpus-only	Ἀκάνθιος
tlg0003.tlg001	Παγώνδας	4	corpus-only	Παγώνδας
tlg0003.tlg001	Ἄθως	4	corpus-only	Ἄθως
tlg0003.tlg001	Ὀλύνθιος	4	corpus-only	Ὀλύνθιος
tlg0003.tlg001	Πασιτελίδης	4	corpus-only	Πασιτελίδης
tlg0003.tlg001	Φλιοῦς	4	corpus-only	Φλιοῦς
tlg0003.tlg001	Κερδύλιος	4	corpus-only	Κερδύλιος
tlg0003.tlg001	πλειστολας	4	corpus-only	πλειστολας
tlg0003.tlg001	Λέπρεος	4	corpus-only	Λέπρεος
tlg0003.tlg001	Λεπρεάτης	4	corpus-only	Λεπρεάτης
tlg0003.tlg001	Λέπρεον	4	corpus-only	Λέπρεον
tlg0003.tlg001	Παρράσιος	4	corpus-only	Παρράσιος
tlg0003.tlg001	εἰσσέω	4	corpus-only	εἰσσέω
tlg0003.tlg001	ἀντίσχω	3	corpus-only	ἀντίσχω
tlg0003.tlg001	Ἡρακλείδης	3	corpus-only	Ἡρακλείδης
tlg0003.tlg001	Ἀτρεύς	3	corpus-only	Ἀτρεύς
tlg0003.tlg001	Ἴλιον	3	corpus-only	Ἴλιον
tlg0003.tlg001	Καμβύσης	3	corpus-only	Καμβύσης
tlg0003.tlg001	Δαρεῖος	3	corpus-only	Δαρεῖος
tlg0003.tlg001	Μαραθών	3	corpus-only	Μαραθών
tlg0003.tlg001	Κεφαλλήν	3	corpus-only	Κεφαλλήν
tlg0003.tlg001	Κερυκυραῖος	3	corpus-only	Κερυκυραῖος
tlg0003.tlg001	Ἑλληνίς	3	corpus-only	Ἑλληνίς
tlg0003.tlg001	ἀθηναῖος	3	corpus-only	ἀθηναῖος
tlg0003.tlg001	ἀττική	3	corpus-only	ἀττική
tlg0003.tlg001	Μυγδονία	3	corpus-only	Μυγδονία
tlg0003.tlg001	Πύδνα	3	corpus-only	Πύδνα
tlg0003.tlg001	εὐθύς2	3	corpus-only	εὐθύς2
tlg0003.tlg001	Ἀσώπιος	3	corpus-only	Ἀσώπιος
tlg0003.tlg001	Βοττική	3	corpus-only	Βοττική
tlg0003.tlg001	φορμίων	3	corpus-only	φορμίων
tlg0003.tlg001	διαγνώμη	3	corpus-only	διαγνώμη
tlg0003.tlg001	Εὐρώπη	3	corpus-only	Εὐρώπη
tlg0003.tlg001	Κλεόμβροτος	3	corpus-only	Κλεόμβροτος
tlg0003.tlg001	Εὐβοεύς	3	corpus-only	Εὐβοεύς
tlg0003.tlg001	Νάξιος	3	corpus-only	Νάξιος
tlg0003.tlg001	Θάσος	3	corpus-only	Θάσος
tlg0003.tlg001	Λίβυς	3	corpus-only	Λίβυς
tlg0003.tlg001	Ἀρταξέρξης	3	corpus-only	Ἀρταξέρξης
tlg0003.tlg001	Μυρωνίδης	3	corpus-only	Μυρωνίδης
tlg0003.tlg001	Κυτίνιον	3	corpus-only	Κυτίνιον
tlg0003.tlg001	Φωκίς	3	corpus-only	Φωκίς
tlg0003.tlg001	Ταναγραῖος	3	corpus-only	Ταναγραῖος
tlg0003.tlg001	Τολμίδης	3	corpus-only	Τολμίδης
tlg0003.tlg001	Τόλμαιος	3	corpus-only	Τόλμαιος
tlg0003.tlg001	Λιβύη	3	corpus-only	Λιβύη
tlg0003.tlg001	Ὀρέστης	3	corpus-only	Ὀρέστης
tlg0003.tlg001	Φάρσαλος	3	corpus-only	Φάρσαλος
tlg0003.tlg001	Πισσούθνης	3	corpus-only	Πισσούθνης
tlg0003.tlg001	Ἑρμιονίς	3	corpus-only	Ἑρμιονίς
tlg0003.tlg001	Ἀρτάβαζος	3	corpus-only	Ἀρτάβαζος
tlg0003.tlg001	Φαρνάκης	3	corpus-only	Φαρνάκης
tlg0003.tlg001	προκαταφεύγω	3	corpus-only	προκαταφεύγω
tlg0003.tlg001	Μελήσιππος	3	corpus-only	Μελήσιππος
tlg0003.tlg001	Θησεύς	3	corpus-only	Θησεύς
tlg0003.tlg001	Πύθιος	3	corpus-only	Πύθιος
tlg0003.tlg001	Θριάσιος	3	corpus-only	Θριάσιος
tlg0003.tlg001	Ἀχαρνεύς	3	corpus-only	Ἀχαρνεύς
tlg0003.tlg001	Ὠρώπιος	3	corpus-only	Ὠρώπιος
tlg0003.tlg001	Μεθώνη	3	corpus-only	Μεθώνη
tlg0003.tlg001	Αἰγίνη	3	corpus-only	Αἰγίνη
tlg0003.tlg001	Θρᾴκιος	3	corpus-only	Θρᾴκιος
tlg0003.tlg001	Σόλλιον	3	corpus-only	Σόλλιον
tlg0003.tlg001	Ἀστακός	3	corpus-only	Ἀστακός
tlg0003.tlg001	Εὐφαμίδης	3	corpus-only	Εὐφαμίδης
tlg0003.tlg001	Ζευξίδαμος	3	corpus-only	Ζευξίδαμος
tlg0003.tlg001	Πλαταιικός	3	corpus-only	Πλαταιικός
tlg0003.tlg001	περιτείχισις	3	corpus-only	περιτείχισις
tlg0003.tlg001	πρόσχωσις	3	corpus-only	πρόσχωσις
tlg0003.tlg001	Λαιαῖοι	3	corpus-only	Λαιαῖοι
tlg0003.tlg001	Δόβηρος	3	corpus-only	Δόβηρος
tlg0003.tlg001	Μηθυμναῖος	3	corpus-only	Μηθυμναῖος
tlg0003.tlg001	Λήμνιος	3	corpus-only	Λήμνιος
tlg0003.tlg001	Ἄντισσα	3	corpus-only	Ἄντισσα
tlg0003.tlg001	Ἔμβατον	3	corpus-only	Ἔμβατον
tlg0003.tlg001	Σαλαμινία	3	corpus-only	Σαλαμινία
tlg0003.tlg001	ἱερομηνία	3	corpus-only	ἱερομηνία
tlg0003.tlg001	Θουκλῆς	3	corpus-only	Θουκλῆς
tlg0003.tlg001	Βοιώτιος	3	corpus-only	Βοιώτιος
tlg0003.tlg001	Οἰνεών	3	corpus-only	Οἰνεών
tlg0003.tlg001	Μενεδάϊος	3	corpus-only	Μενεδάϊος
tlg0003.tlg001	Ὄλπαι	3	corpus-only	Ὄλπαι
tlg0003.tlg001	Κορυφάσιον	3	corpus-only	Κορυφάσιον
tlg0003.tlg001	Κρομμυών	3	corpus-only	Κρομμυών
tlg0003.tlg001	〉	3	corpus-only	〉
tlg0003.tlg001	Κυνουρίας	3	corpus-only	Κυνουρίας
tlg0003.tlg001	βοιωτός	3	corpus-only	βοιωτός
tlg0003.tlg001	Στάγιρος	3	corpus-only	Στάγιρος
tlg0003.tlg001	Ἀθήναιος	3	corpus-only	Ἀθήναιος
tlg0003.tlg001	Σάνη	3	corpus-only	Σάνη
tlg0003.tlg001	Ἀθήνη	3	corpus-only	Ἀθήνη
tlg0003.tlg001	Ποσειδώνιον	3	corpus-only	Ποσειδώνιον
tlg0003.tlg001	Ἀριστοκλῆς	3	corpus-only	Ἀριστοκλῆς
tlg0003.tlg001	ἀνανεόω	3	corpus-only	ἀνανεόω
tlg0003.tlg001	Ἀθήνησι	3	corpus-only	Ἀθήνησι
tlg0003.tlg001	Μαντινέη	3	corpus-only	Μαντινέη
tlg0003.tlg001	Κλεόβουλος	3	corpus-only	Κλεόβουλος
tlg0003.tlg001	Ξενάρης	3	corpus-only	Ξενάρης
tlg0003.tlg001	Ἡρακλεώτης	3	corpus-only	Ἡρακλεώτης
tlg0003.tlg001	Μαινάλιος	3	corpus-only	Μαινάλιος
tlg0003.tlg001	ἀργεῖος	3	corpus-only	ἀργεῖος
tlg0003.tlg001	Βρασίδης	3	corpus-only	Βρασίδης
tlg0003.tlg001	Κάρνεια	3	corpus-only	Κάρνεια
tlg0003.tlg001	Πελασγικός	2	corpus-only	Πελασγικός
tlg0003.tlg001	Φθιῶτις	2	corpus-only	Φθιῶτις
tlg0003.tlg001	Μίνως	2	corpus-only	Μίνως
tlg0003.tlg001	Κυκλάδες	2	corpus-only	Κυκλάδες
tlg0003.tlg001	Ἀσιανός	2	corpus-only	Ἀσιανός
tlg0003.tlg001	Ἀγαμέμνων	2	corpus-only	Ἀγαμέμνων
tlg0003.tlg001	Μυκήνη	2	corpus-only	Μυκήνη
tlg0003.tlg001	Μυκηναῖος	2	corpus-only	Μυκηναῖος
tlg0003.tlg001	Φιλοκτήτης	2	corpus-only	Φιλοκτήτης
tlg0003.tlg001	αὐτερέτης	2	corpus-only	αὐτερέτης
tlg0003.tlg001	Ἄρνη	2	corpus-only	Ἄρνη
tlg0003.tlg001	Ἀμεινοκλῆς	2	corpus-only	Ἀμεινοκλῆς
tlg0003.tlg001	Ἐρετριός	2	corpus-only	Ἐρετριός
tlg0003.tlg001	Περσικός	2	corpus-only	Περσικός
tlg0003.tlg001	Ἀριστογείτων	2	corpus-only	Ἀριστογείτων
tlg0003.tlg001	Πεισίστρατος	2	corpus-only	Πεισίστρατος
tlg0003.tlg001	Ἰόνιος	2	corpus-only	Ἰόνιος
tlg0003.tlg001	Ἄκτιον	2	corpus-only	Ἄκτιον
tlg0003.tlg001	προεπιβουλεύω	2	corpus-only	προεπιβουλεύω
tlg0003.tlg001	ὑπολέγω	2	corpus-only	ὑπολέγω
tlg0003.tlg001	Πρωτέας	2	corpus-only	Πρωτέας
tlg0003.tlg001	Ἐπικλέης	2	corpus-only	Ἐπικλέης
tlg0003.tlg001	Ξενοκλείδης	2	corpus-only	Ξενοκλείδης
tlg0003.tlg001	Εὐθυκλῆς	2	corpus-only	Εὐθυκλῆς
tlg0003.tlg001	κερυκυραῖος	2	corpus-only	κερυκυραῖος
tlg0003.tlg001	οἷ	2	corpus-only	οἷ
tlg0003.tlg001	ἀντεπιπλέω	2	corpus-only	ἀντεπιπλέω
tlg0003.tlg001	κελήτιον	2	corpus-only	κελήτιον
tlg0003.tlg001	Δέρδης	2	corpus-only	Δέρδης
tlg0003.tlg001	Λυκομήδης	2	corpus-only	Λυκομήδης
tlg0003.tlg001	πλησίον	2	corpus-only	πλησίον
tlg0003.tlg001	Βόλβη	2	corpus-only	Βόλβη
tlg0003.tlg001	ἐπιπαρέρχομαι	2	corpus-only	ἐπιπαρέρχομαι
tlg0003.tlg001	Σερμυλιός	2	corpus-only	Σερμυλιός
tlg0003.tlg001	προσπαρακαλέω	2	corpus-only	προσπαρακαλέω
tlg0003.tlg001	προαπαντάω	2	corpus-only	προαπαντάω
tlg0003.tlg001	ἀπεικότως	2	corpus-only	ἀπεικότως
tlg0003.tlg001	προδιαγιγνώσκω	2	corpus-only	προδιαγιγνώσκω
tlg0003.tlg001	Μυκάλη	2	corpus-only	Μυκάλη
tlg0003.tlg001	σύμπρεσβυς	2	corpus-only	σύμπρεσβυς
tlg0003.tlg001	Λυσικλῆς	2	corpus-only	Λυσικλῆς
tlg0003.tlg001	Μιλτιάδης	2	corpus-only	Μιλτιάδης
tlg0003.tlg001	Αἰγαῖος	2	corpus-only	Αἰγαῖος
tlg0003.tlg001	Δόλοψ	2	corpus-only	Δόλοψ
tlg0003.tlg001	Ἠδωνικός	2	corpus-only	Ἠδωνικός
tlg0003.tlg001	Πυθικός	2	corpus-only	Πυθικός
tlg0003.tlg001	Ἰνάρως	2	corpus-only	Ἰνάρως
tlg0003.tlg001	Μέμφις	2	corpus-only	Μέμφις
tlg0003.tlg001	Οἰνόφυτα	2	corpus-only	Οἰνόφυτα
tlg0003.tlg001	Μεγάβαζος	2	corpus-only	Μεγάβαζος
tlg0003.tlg001	Ἀμυρταῖος	2	corpus-only	Ἀμυρταῖος
tlg0003.tlg001	Κίτιον	2	corpus-only	Κίτιον
tlg0003.tlg001	συνεπιλαμβάνω	2	corpus-only	συνεπιλαμβάνω
tlg0003.tlg001	Μίλητος	2	corpus-only	Μίλητος
tlg0003.tlg001	ἐπιτειχισμός	2	corpus-only	ἐπιτειχισμός
tlg0003.tlg001	Ὀλυμπιεῖον	2	corpus-only	Ὀλυμπιεῖον
tlg0003.tlg001	Κλεομένης	2	corpus-only	Κλεομένης
tlg0003.tlg001	ἀντικελεύω	2	corpus-only	ἀντικελεύω
tlg0003.tlg001	Ταίναρος	2	corpus-only	Ταίναρος
tlg0003.tlg001	Ποσειδῶν	2	corpus-only	Ποσειδῶν
tlg0003.tlg001	Πλαταιᾶσι	2	corpus-only	Πλαταιᾶσι
tlg0003.tlg001	προσεπιστέλλω	2	corpus-only	προσεπιστέλλω
tlg0003.tlg001	παυσανίας	2	corpus-only	παυσανίας
tlg0003.tlg001	Μολοσσός	2	corpus-only	Μολοσσός
tlg0003.tlg001	Νάξος	2	corpus-only	Νάξος
tlg0003.tlg001	Μαγνησία	2	corpus-only	Μαγνησία
tlg0003.tlg001	Μυόεις	2	corpus-only	Μυόεις
tlg0003.tlg001	ὀλόφυρσις	2	corpus-only	ὀλόφυρσις
tlg0003.tlg001	Εὐρύμαχος	2	corpus-only	Εὐρύμαχος
tlg0003.tlg001	Φαληρικός	2	corpus-only	Φαληρικός
tlg0003.tlg001	Ἐλευσίνιος	2	corpus-only	Ἐλευσίνιος
tlg0003.tlg001	Διόνυσος	2	corpus-only	Διόνυσος
tlg0003.tlg001	Διονύσια	2	corpus-only	Διονύσια
tlg0003.tlg001	πανοικεσίᾳ	2	corpus-only	πανοικεσίᾳ
tlg0003.tlg001	Πελαργικός	2	corpus-only	Πελαργικός
tlg0003.tlg001	θηβαῖος	2	corpus-only	θηβαῖος
tlg0003.tlg001	ρηειτυς	2	corpus-only	ρηειτυς
tlg0003.tlg001	ἐπεξάγω	2	corpus-only	ἐπεξάγω
tlg0003.tlg001	Πάρνης	2	corpus-only	Πάρνης
tlg0003.tlg001	Γραϊκός	2	corpus-only	Γραϊκός
tlg0003.tlg001	Κλεόπομπος	2	corpus-only	Κλεόπομπος
tlg0003.tlg001	Νυμφόδωρος	2	corpus-only	Νυμφόδωρος
tlg0003.tlg001	Τήρας	2	corpus-only	Τήρας
tlg0003.tlg001	Σάδοκος	2	corpus-only	Σάδοκος
tlg0003.tlg001	Εὔαρχος	2	corpus-only	Εὔαρχος
tlg0003.tlg001	Ὀπούντιοι	2	corpus-only	Ὀπούντιοι
tlg0003.tlg001	προσκαταλείπω	2	corpus-only	προσκαταλείπω
tlg0003.tlg001	συνέχω	2	corpus-only	συνέχω
tlg0003.tlg001	ἀνδραγαθίζομαι	2	corpus-only	ἀνδραγαθίζομαι
tlg0003.tlg001	Λέαρχος	2	corpus-only	Λέαρχος
tlg0003.tlg001	Καλλίμαχος	2	corpus-only	Καλλίμαχος
tlg0003.tlg001	Ἀμεινιάδης	2	corpus-only	Ἀμεινιάδης
tlg0003.tlg001	Ἀμφιάραος	2	corpus-only	Ἀμφιάραος
tlg0003.tlg001	ἄργος	2	corpus-only	ἄργος
tlg0003.tlg001	ἀκαρνάν	2	corpus-only	ἀκαρνάν
tlg0003.tlg001	Λυκία	2	corpus-only	Λυκία
tlg0003.tlg001	Μελήσανδρος	2	corpus-only	Μελήσανδρος
tlg0003.tlg001	Ξενοφῶν	2	corpus-only	Ξενοφῶν
tlg0003.tlg001	θουκυδίδης	2	corpus-only	θουκυδίδης
tlg0003.tlg001	Κιθαιρών	2	corpus-only	Κιθαιρών
tlg0003.tlg001	φορμηδόν	2	corpus-only	φορμηδόν
tlg0003.tlg001	εἰσοικοδομέω	2	corpus-only	εἰσοικοδομέω
tlg0003.tlg001	χῶσις	2	corpus-only	χῶσις
tlg0003.tlg001	Παραυαῖος	2	corpus-only	Παραυαῖος
tlg0003.tlg001	Ὄροιδος	2	corpus-only	Ὄροιδος
tlg0003.tlg001	Ἀντίοχος	2	corpus-only	Ἀντίοχος
tlg0003.tlg001	Λιμναίη	2	corpus-only	Λιμναίη
tlg0003.tlg001	Δύμη	2	corpus-only	Δύμη
tlg0003.tlg001	Μολύκρειος	2	corpus-only	Μολύκρειος
tlg0003.tlg001	Πολιχνῖται	2	corpus-only	Πολιχνῖται
tlg0003.tlg001	Κυδωνιάτης	2	corpus-only	Κυδωνιάτης
tlg0003.tlg001	προυσσω	2	corpus-only	προυσσω
tlg0003.tlg001	ἐφόρμησις	2	corpus-only	ἐφόρμησις
tlg0003.tlg001	Ναυπάκτιος	2	corpus-only	Ναυπάκτιος
tlg0003.tlg001	Βούδορον	2	corpus-only	Βούδορον
